class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,veil-color,spore-print-color,population,habitat
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,x,f,n,t,n,f,c,b,w,w,n,v,d
p,x,f,g,f,f,f,c,b,h,w,h,y,d
e,x,y,e,t,n,f,c,b,w,w,k,y,d
e,x,f,n,f,n,f,w,b,h,w,k,a,g
p,x,s,w,t,p,f,c,n,n,w,n,v,g
e,x,y,g,t,n,f,c,b,p,w,n,y,d
e,f,f,n,t,n,f,c,b,n,w,n,v,d
e,x,f,n,t,n,f,c,b,p,w,k,y,d
e,x,y,g,t,n,f,c,b,u,w,k,v,d
e,x,y,g,t,n,f,c,b,w,w,k,v,d
e,f,f,n,t,n,f,c,b,u,w,n,v,d
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,x,f,g,t,n,f,c,b,u,w,k,v,d
e,f,f,g,t,n,f,c,b,n,w,n,y,d
e,x,y,e,t,n,f,c,b,u,w,n,y,d
e,x,f,e,t,n,f,c,b,n,w,k,y,d
p,x,s,w,t,p,f,c,n,n,w,k,v,g
e,f,f,g,t,n,f,c,b,n,w,k,v,d
e,x,f,g,t,n,f,c,b,p,w,k,v,d
e,f,y,e,t,n,f,c,b,w,w,k,v,d
e,f,y,g,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,w,w,n,v,d
e,x,y,e,t,n,f,c,b,w,w,n,y,d
e,x,f,e,t,n,f,c,b,w,w,n,y,d
e,x,y,e,t,n,f,c,b,w,w,k,y,d
e,f,f,g,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,p,w,k,v,d
e,f,f,n,t,n,f,c,b,p,w,n,v,d
e,x,y,n,t,n,f,c,b,p,w,n,v,d
e,x,y,g,t,n,f,c,b,n,w,k,v,d
e,x,f,g,t,n,f,c,b,u,w,n,v,d
e,x,y,n,t,n,f,c,b,p,w,k,y,d
e,f,f,n,t,n,f,c,b,w,w,n,v,d
e,x,y,n,t,n,f,c,b,u,w,k,y,d
e,x,y,n,t,n,f,c,b,p,w,k,y,d
e,f,f,n,t,n,f,c,b,p,w,k,v,d
e,x,f,n,t,n,f,c,b,u,w,n,y,d
e,x,f,n,t,n,f,c,b,p,w,n,v,d
e,x,y,n,t,n,f,c,b,p,w,k,y,d
e,f,f,g,t,n,f,c,b,n,w,n,y,d
e,x,f,e,t,n,f,c,b,u,w,n,y,d
e,f,f,n,t,n,f,c,b,p,w,n,v,d
p,x,s,p,f,c,f,c,n,g,w,k,v,d
e,x,f,e,t,n,f,c,b,u,w,n,y,d
e,f,f,n,t,n,f,c,b,w,w,k,y,d
e,x,f,n,t,n,f,c,b,w,w,k,y,d
e,f,f,e,t,n,f,c,b,u,w,n,v,d
e,x,y,e,t,n,f,c,b,n,w,k,y,d
e,x,f,g,t,n,f,c,b,w,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,p,w,k,v,d
e,x,f,g,t,n,f,c,b,u,w,n,y,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,x,f,e,t,n,f,c,b,u,w,n,v,d
e,f,y,n,t,n,f,c,b,p,w,k,y,d
e,f,y,e,t,n,f,c,b,u,w,k,v,d
e,x,y,g,t,n,f,c,b,u,w,n,y,d
e,x,y,g,t,n,f,c,b,w,w,k,y,d
e,x,f,g,t,n,f,c,b,n,w,k,y,d
p,x,f,g,f,f,f,c,b,h,w,h,y,g
e,x,y,n,t,n,f,c,b,u,w,k,v,d
e,x,y,e,t,n,f,c,b,p,w,n,y,d
e,x,f,n,t,n,f,c,b,w,w,k,v,d
e,f,f,n,t,n,f,c,b,p,w,n,y,d
e,f,f,n,t,n,f,c,b,p,w,k,v,d
e,f,f,g,t,n,f,c,b,n,w,k,y,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,x,y,g,t,n,f,c,b,w,w,n,y,d
e,x,f,g,f,n,f,w,b,k,w,n,a,g
e,x,y,g,t,n,f,c,b,n,w,k,y,d
e,x,f,e,t,n,f,c,b,p,w,k,y,d
e,f,f,n,t,n,f,c,b,p,w,k,v,d
e,x,y,e,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,p,w,n,v,d
e,x,f,n,t,n,f,c,b,p,w,k,y,d
e,x,y,e,t,n,f,c,b,w,w,n,v,d
e,x,f,n,t,n,f,c,b,w,w,k,v,d
e,f,f,g,t,n,f,c,b,p,w,k,y,d
e,x,y,g,t,n,f,c,b,n,w,k,y,d
e,x,y,g,t,n,f,c,b,u,w,k,v,d
e,f,f,n,t,n,f,c,b,u,w,n,y,d
e,x,f,g,t,n,f,c,b,p,w,k,v,d
e,f,f,n,t,n,f,c,b,p,w,n,v,d
e,x,y,e,t,n,f,c,b,p,w,k,v,d
e,x,f,n,t,n,f,c,b,u,w,k,y,d
e,x,y,g,t,n,f,c,b,w,w,k,v,d
e,f,f,g,t,n,f,c,b,p,w,k,v,d
e,x,f,g,t,n,f,c,b,p,w,n,v,d
e,x,f,n,t,n,f,c,b,w,w,k,v,d
e,x,y,g,t,n,f,c,b,w,w,n,v,d
e,x,y,g,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,n,w,n,v,d
e,x,y,n,t,n,f,c,b,w,w,k,v,d
e,x,y,g,t,n,f,c,b,u,w,k,y,d
p,f,y,n,t,p,f,c,n,k,w,k,s,u
e,x,s,g,f,n,f,w,b,n,w,n,s,g
e,x,f,g,t,n,f,c,b,u,w,k,v,d
e,x,f,e,t,n,f,c,b,n,w,k,y,d
p,x,s,p,f,c,f,w,n,u,w,n,s,d
e,x,y,n,t,n,f,c,b,w,w,k,y,d
e,x,f,e,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,u,w,k,v,d
e,x,s,w,f,n,f,w,b,k,w,n,s,g
e,f,f,g,t,n,f,c,b,p,w,n,v,d
e,x,y,g,t,n,f,c,b,n,w,n,v,d
e,x,y,g,t,n,f,c,b,n,w,n,v,d
e,x,f,e,t,n,f,c,b,n,w,n,y,d
e,x,y,g,t,n,f,c,b,n,w,k,v,d
e,x,y,g,t,n,f,c,b,w,w,n,v,d
e,x,f,e,t,n,f,c,b,p,w,k,y,d
p,f,y,w,t,p,f,c,n,p,w,n,v,u
e,f,f,n,t,n,f,c,b,u,w,n,y,d
e,x,f,e,t,n,f,c,b,w,w,k,y,d
e,x,f,e,t,n,f,c,b,n,w,n,v,d
e,x,y,g,t,n,f,c,b,p,w,k,v,d
e,f,s,w,f,n,f,w,b,h,w,k,s,g
e,x,f,n,f,n,f,w,b,k,w,n,a,g
e,x,f,n,t,n,f,c,b,w,w,k,v,d
e,f,f,n,t,n,f,c,b,n,w,n,v,d
e,x,y,e,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,u,w,n,y,d
e,x,y,e,t,n,f,c,b,p,w,n,y,d
e,f,f,n,t,n,f,c,b,w,w,k,y,d
e,x,f,g,t,n,f,c,b,w,w,k,v,d
e,f,f,n,t,n,f,c,b,w,w,k,v,d
e,f,f,e,t,n,f,c,b,n,w,n,y,d
e,x,y,e,t,n,f,c,b,w,w,n,v,d
p,x,s,w,f,c,f,w,n,p,w,n,s,d
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,f,f,n,t,n,f,c,b,u,w,k,v,d
e,x,y,n,t,n,f,c,b,p,w,k,v,d
e,x,f,e,t,n,f,c,b,w,w,k,y,d
e,f,s,w,f,n,f,w,b,n,w,n,s,g
e,x,y,g,t,n,f,c,b,u,w,n,y,d
e,x,f,e,t,n,f,c,b,p,w,k,v,d
e,f,f,n,t,n,f,c,b,n,w,n,v,d
e,f,f,n,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,n,w,k,y,d
e,x,y,g,t,n,f,c,b,n,w,n,y,d
e,x,y,n,t,n,f,c,b,n,w,k,v,d
e,x,f,g,t,n,f,c,b,u,w,n,y,d
e,x,y,n,t,n,f,c,b,w,w,k,y,d
e,x,y,n,t,n,f,c,b,p,w,k,v,d
e,f,f,n,t,n,f,c,b,p,w,n,y,d
e,x,y,g,t,n,f,c,b,n,w,n,v,d
e,x,y,e,t,n,f,c,b,w,w,k,y,d
e,x,y,n,t,n,f,c,b,n,w,k,y,d
p,x,f,g,f,f,f,c,b,g,w,h,y,p
e,f,f,g,t,n,f,c,b,u,w,k,v,d
e,x,y,e,t,n,f,c,b,u,w,k,v,d
p,x,f,g,f,f,f,c,b,h,w,h,v,d
e,x,y,e,t,n,f,c,b,n,w,k,v,d
e,x,f,e,t,n,f,c,b,n,w,k,v,d
p,x,f,g,f,f,f,c,b,h,w,h,y,d
p,x,f,p,f,c,f,w,n,n,w,n,s,d
e,x,f,g,t,n,f,c,b,u,w,k,v,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,x,f,g,t,n,f,c,b,u,w,n,v,d
e,x,y,g,t,n,f,c,b,w,w,k,y,d
e,x,y,g,t,n,f,c,b,n,w,n,v,d
e,f,f,g,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,w,w,n,y,d
e,x,f,e,t,n,f,c,b,p,w,k,v,d
e,x,f,n,t,n,f,c,b,w,w,k,y,d
e,x,y,n,t,n,f,c,b,u,w,k,v,d
e,f,f,n,t,n,f,c,b,p,w,k,y,d
e,f,f,n,t,n,f,c,b,u,w,n,v,d
e,f,f,g,t,n,f,c,b,n,w,k,y,d
e,x,f,g,t,n,f,c,b,p,w,k,y,d
e,x,y,n,t,n,f,c,b,u,w,n,v,d
e,x,y,e,t,n,f,c,b,w,w,n,v,d
e,f,f,n,t,n,f,c,b,u,w,n,v,d
e,x,y,g,t,n,f,c,b,n,w,n,v,d
e,x,y,n,t,n,f,c,b,u,w,k,y,d
p,x,f,w,f,c,f,c,n,g,w,k,v,d
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,x,y,e,t,n,f,c,b,w,w,n,v,d
e,x,y,n,t,n,f,c,b,n,w,n,y,d
e,f,f,g,t,n,f,c,b,n,w,k,v,d
e,x,f,e,t,n,f,c,b,w,w,k,y,d
p,x,f,g,f,f,f,c,b,p,w,h,y,d
e,x,y,e,t,n,f,c,b,n,w,k,y,d
e,f,f,g,t,n,f,c,b,p,w,n,v,d
e,f,y,e,t,n,f,c,b,w,w,k,v,d
e,x,f,e,t,n,f,c,b,p,w,n,v,d
p,x,f,g,f,f,f,c,b,p,w,h,v,g
e,x,y,n,t,n,f,c,b,w,w,n,y,d
e,x,y,n,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,n,w,k,y,d
e,x,y,g,t,n,f,c,b,u,w,n,y,d
e,x,y,n,t,n,f,c,b,n,w,k,y,d
e,x,f,g,t,n,f,c,b,p,w,k,y,d
e,x,y,e,t,n,f,c,b,n,w,k,y,d
e,x,y,e,t,n,f,c,b,n,w,k,v,d
e,x,y,g,t,n,f,c,b,p,w,n,v,d
e,f,f,e,t,n,f,c,b,n,w,n,v,d
e,f,f,n,t,n,f,c,b,n,w,k,v,d
e,f,f,n,t,n,f,c,b,w,w,n,v,d
e,x,y,g,t,n,f,c,b,p,w,n,v,d
e,x,y,g,t,n,f,c,b,w,w,n,y,d
e,x,f,e,t,n,f,c,b,u,w,k,v,d
e,f,f,n,t,n,f,c,b,w,w,n,v,d
e,f,f,n,t,n,f,c,b,p,w,n,v,d
e,x,y,e,t,n,f,c,b,p,w,k,y,d
e,x,y,n,t,n,f,c,b,n,w,n,v,d
e,f,f,n,t,n,f,c,b,p,w,k,y,d
e,f,f,n,t,n,f,c,b,w,w,n,v,d
p,x,f,g,f,f,f,c,b,g,w,h,v,p
e,x,f,g,t,n,f,c,b,n,w,k,y,d
e,x,y,n,t,n,f,c,b,w,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,n,y,d
e,x,y,g,t,n,f,c,b,w,w,k,v,d
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,f,f,g,t,n,f,c,b,n,w,k,y,d
e,x,y,n,t,n,f,c,b,n,w,k,v,d
e,x,f,e,t,n,f,c,b,w,w,k,y,d
e,f,f,n,t,n,f,c,b,n,w,n,v,d
p,x,f,g,f,f,f,c,b,g,w,h,v,p
e,x,f,e,t,n,f,c,b,p,w,n,v,d
e,f,f,n,t,n,f,c,b,n,w,n,v,d
e,x,f,e,t,n,f,c,b,n,w,k,y,d
e,x,f,e,t,n,f,c,b,n,w,n,v,d
e,x,y,e,t,n,f,c,b,p,w,k,y,d
e,f,y,g,t,n,f,c,b,w,w,n,v,d
e,f,f,n,t,n,f,c,b,u,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,n,y,d
e,f,f,g,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,w,w,k,y,d
e,x,y,g,t,n,f,c,b,p,w,n,y,d
e,x,y,g,t,n,f,c,b,u,w,n,y,d
e,x,f,n,t,n,f,c,b,w,w,n,y,d
e,x,y,e,t,n,f,c,b,p,w,k,y,d
e,f,f,n,t,n,f,c,b,u,w,n,v,d
e,x,y,e,t,n,f,c,b,n,w,n,v,d
e,x,f,n,t,n,f,c,b,n,w,n,y,d
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,x,y,e,t,n,f,c,b,p,w,n,v,d
e,x,f,g,t,n,f,c,b,w,w,n,v,d
e,x,y,n,t,n,f,c,b,p,w,n,v,d
p,x,f,g,f,c,f,c,n,g,w,n,v,d
e,f,f,g,t,n,f,c,b,n,w,n,v,d
e,x,f,n,t,n,f,c,b,w,w,n,y,d
e,f,s,n,f,n,f,w,b,p,w,k,a,g
e,f,f,n,t,n,f,c,b,w,w,n,v,d
e,x,y,g,t,n,f,c,b,n,w,n,y,d
e,f,y,g,t,n,f,c,b,w,w,n,v,d
e,x,y,g,t,n,f,c,b,w,w,n,v,d
e,f,y,e,t,n,f,c,b,p,w,n,v,d
e,x,y,g,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,n,v,d
e,f,f,g,t,n,f,c,b,n,w,n,v,d
e,x,y,n,t,n,f,c,b,p,w,k,v,d
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,x,y,e,t,n,f,c,b,p,w,n,v,d
e,x,y,e,t,n,f,c,b,w,w,k,v,d
e,f,y,n,t,n,f,c,b,u,w,k,v,d
e,x,y,n,t,n,f,c,b,w,w,n,y,d
e,x,f,g,t,n,f,c,b,u,w,n,y,d
e,f,f,g,t,n,f,c,b,p,w,k,y,d
e,f,f,w,f,n,f,w,b,h,w,k,s,g
e,x,y,n,t,n,f,c,b,p,w,n,v,d
e,x,f,g,t,n,f,c,b,u,w,k,y,d
e,f,y,e,t,n,f,c,b,n,w,n,y,d
e,x,f,e,t,n,f,c,b,w,w,k,v,d
e,x,y,n,t,n,f,c,b,u,w,n,y,d
e,f,y,n,t,n,f,c,b,w,w,k,y,d
e,x,y,g,t,n,f,c,b,p,w,k,v,d
e,f,f,n,t,n,f,c,b,w,w,k,v,d
e,x,y,e,t,n,f,c,b,u,w,k,y,d
e,x,y,e,t,n,f,c,b,p,w,k,v,d
e,x,y,e,t,n,f,c,b,w,w,k,v,d
e,x,f,e,t,n,f,c,b,w,w,n,y,d
e,x,f,e,t,n,f,c,b,p,w,n,v,d
e,x,f,e,t,n,f,c,b,p,w,n,v,d
e,f,f,n,t,n,f,c,b,p,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,k,v,d
e,x,f,g,t,n,f,c,b,p,w,k,v,d
e,x,y,g,t,n,f,c,b,u,w,k,y,d
e,x,y,n,t,n,f,c,b,n,w,n,v,d
e,x,f,e,t,n,f,c,b,n,w,k,y,d
e,x,f,e,t,n,f,c,b,w,w,n,y,d
e,x,f,g,t,n,f,c,b,u,w,n,y,d
e,x,f,e,t,n,f,c,b,w,w,n,v,d
e,f,f,n,t,n,f,c,b,n,w,n,y,d
e,x,f,e,t,n,f,c,b,p,w,n,v,d
e,f,f,n,t,n,f,c,b,w,w,n,y,d
e,f,f,n,t,n,f,c,b,w,w,k,v,d
e,f,f,n,t,n,f,c,b,u,w,k,v,d
e,x,f,g,t,n,f,c,b,n,w,k,v,d
e,x,f,e,t,n,f,c,b,u,w,n,v,d
e,x,y,e,t,n,f,c,b,u,w,n,y,d
e,f,f,g,t,n,f,c,b,n,w,k,y,d
e,f,f,n,t,n,f,c,b,p,w,n,v,d
e,x,y,n,t,n,f,c,b,n,w,n,y,d
e,f,f,n,t,n,f,c,b,u,w,k,v,d
p,x,f,p,f,c,f,c,n,p,w,n,v,d
e,x,f,e,t,n,f,c,b,p,w,k,y,d
e,x,f,n,t,n,f,c,b,w,w,n,v,d
e,x,y,e,t,n,f,c,b,w,w,n,y,d
e,f,f,n,t,n,f,c,b,n,w,n,v,d
e,f,f,n,t,n,f,c,b,w,w,k,y,d
e,x,y,g,t,n,f,c,b,w,w,k,v,d
e,f,s,n,f,n,f,w,b,n,w,n,a,g
e,x,y,g,t,n,f,c,b,w,w,k,y,d
e,x,y,n,t,n,f,c,b,w,w,n,v,d
e,x,y,n,t,n,f,c,b,p,w,k,v,d
e,f,f,g,t,n,f,c,b,p,w,n,v,d
e,x,f,e,t,n,f,c,b,n,w,n,y,d
e,f,f,n,t,n,f,c,b,p,w,k,y,d
p,x,f,g,f,f,f,c,b,h,w,h,y,g
e,x,y,e,t,n,f,c,b,w,w,n,v,d
e,x,f,g,t,n,f,c,b,u,w,k,v,d
e,x,f,e,t,n,f,c,b,n,w,n,v,d
e,x,f,e,t,n,f,c,b,n,w,k,y,d
e,x,y,e,t,n,f,c,b,n,w,k,v,d
e,f,f,n,t,n,f,c,b,w,w,n,y,d
e,f,f,n,t,n,f,c,b,u,w,k,v,d
e,x,y,n,t,n,f,c,b,w,w,k,v,d
e,x,f,e,t,n,f,c,b,u,w,n,y,d
e,x,y,e,t,n,f,c,b,w,w,k,v,d
e,x,y,n,t,n,f,c,b,n,w,k,y,d
e,x,y,g,t,n,f,c,b,u,w,k,v,d
e,x,y,n,t,n,f,c,b,u,w,k,v,d
e,x,y,e,t,n,f,c,b,p,w,n,y,d
e,x,f,e,t,n,f,c,b,u,w,n,y,d
e,x,f,e,t,n,f,c,b,u,w,k,y,d
e,x,y,e,t,n,f,c,b,p,w,n,v,d
e,x,y,n,t,n,f,c,b,p,w,k,y,d
e,x,f,e,t,n,f,c,b,p,w,n,y,d
e,f,f,e,t,n,f,c,b,w,w,n,v,d
e,f,f,n,t,n,f,c,b,w,w,k,y,d
e,x,y,e,t,n,f,c,b,u,w,k,v,d
e,x,f,n,t,n,f,c,b,u,w,n,v,d
e,x,y,e,t,n,f,c,b,n,w,n,y,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,x,y,n,t,n,f,c,b,p,w,n,v,d
e,f,y,e,t,n,f,c,b,n,w,k,v,d
e,x,y,n,t,n,f,c,b,u,w,k,y,d
e,x,y,e,t,n,f,c,b,p,w,n,y,d
e,x,y,g,t,n,f,c,b,u,w,n,y,d
e,f,y,g,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,u,w,n,y,d
e,x,s,g,f,n,f,w,b,h,w,k,s,g
e,f,f,n,t,n,f,c,b,n,w,n,y,d
e,x,y,g,t,n,f,c,b,w,w,n,y,d
e,x,y,g,t,n,f,c,b,n,w,k,y,d
e,x,f,n,t,n,f,c,b,u,w,k,y,d
e,x,f,e,t,n,f,c,b,u,w,n,v,d
e,x,y,e,t,n,f,c,b,n,w,k,y,d
e,x,y,n,t,n,f,c,b,w,w,k,y,d
e,x,f,e,t,n,f,c,b,w,w,k,y,d
e,x,y,e,t,n,f,c,b,u,w,k,y,d
e,x,y,n,t,n,f,c,b,u,w,n,y,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,x,f,e,t,n,f,c,b,u,w,k,y,d
e,f,y,n,t,n,f,c,b,p,w,k,v,d
e,x,y,n,t,n,f,c,b,w,w,n,v,d
e,x,f,e,t,n,f,c,b,w,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,k,v,d
e,x,y,n,t,n,f,c,b,u,w,k,y,d
e,x,y,g,t,n,f,c,b,n,w,n,y,d
p,x,f,g,f,c,f,c,n,p,w,k,v,d
e,x,y,n,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,p,w,n,y,d
e,x,y,n,t,n,f,c,b,n,w,k,y,d
e,x,y,g,t,n,f,c,b,w,w,k,v,d
e,x,y,n,t,n,f,c,b,w,w,n,v,d
e,f,f,n,t,n,f,c,b,p,w,n,v,d
e,f,f,n,t,n,f,c,b,w,w,k,y,d
e,x,y,n,t,n,f,c,b,n,w,n,v,d
e,f,f,n,t,n,f,c,b,p,w,k,y,d
e,f,f,n,t,n,f,c,b,w,w,n,y,d
e,f,y,g,t,n,f,c,b,u,w,k,y,d
e,x,f,g,t,n,f,c,b,u,w,k,y,d
e,x,y,g,t,n,f,c,b,w,w,k,y,d
e,x,y,g,t,n,f,c,b,u,w,n,v,d
e,f,f,n,t,n,f,c,b,u,w,n,v,d
e,x,f,g,t,n,f,c,b,n,w,n,v,d
p,x,f,g,f,f,f,c,b,g,w,h,v,d
e,f,f,n,t,n,f,c,b,w,w,n,v,d
e,x,y,g,t,n,f,c,b,w,w,k,y,d
e,x,f,g,t,n,f,c,b,u,w,n,y,d
p,x,f,g,f,f,f,c,b,g,w,h,y,d
e,f,f,n,t,n,f,c,b,u,w,n,v,d
e,x,y,e,t,n,f,c,b,n,w,n,v,d
e,x,y,n,t,n,f,c,b,u,w,k,v,d
e,x,f,e,t,n,f,c,b,p,w,k,v,d
e,x,f,e,t,n,f,c,b,p,w,n,y,d
e,x,y,n,t,n,f,c,b,p,w,n,v,d
e,f,f,n,t,n,f,c,b,n,w,k,v,d
e,x,f,e,t,n,f,c,b,n,w,n,v,d
e,x,f,g,t,n,f,c,b,w,w,k,v,d
e,f,f,n,t,n,f,c,b,u,w,k,y,d
e,x,y,e,t,n,f,c,b,p,w,n,v,d
e,x,f,g,t,n,f,c,b,u,w,k,y,d
e,f,f,g,t,n,f,c,b,p,w,k,y,d
e,f,f,g,t,n,f,c,b,p,w,k,v,d
e,f,f,n,t,n,f,c,b,n,w,k,y,d
e,x,f,n,t,n,f,c,b,w,w,n,y,d
e,x,y,e,t,n,f,c,b,w,w,n,y,d
e,f,s,g,f,n,f,w,b,p,w,k,s,g
e,x,y,e,t,n,f,c,b,p,w,k,y,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,w,w,k,y,d
e,x,f,g,t,n,f,c,b,u,w,n,v,d
e,f,f,n,t,n,f,c,b,w,w,k,y,d
e,x,f,e,t,n,f,c,b,w,w,n,v,d
e,x,f,e,t,n,f,c,b,n,w,n,v,d
e,x,f,g,t,n,f,c,b,w,w,k,v,d
p,x,f,w,f,c,f,w,n,g,w,n,s,d
e,x,y,e,t,n,f,c,b,p,w,n,y,d
e,x,f,e,t,n,f,c,b,n,w,k,v,d
e,x,y,n,t,n,f,c,b,w,w,n,y,d
e,f,f,w,f,n,f,w,b,h,w,n,s,g
e,x,f,g,t,n,f,c,b,n,w,n,y,d
e,f,f,g,t,n,f,c,b,n,w,n,v,d
e,x,f,g,t,n,f,c,b,w,w,n,y,d
e,f,y,e,t,n,f,c,b,w,w,k,y,d
e,x,f,e,t,n,f,c,b,n,w,k,y,d
e,x,y,n,t,n,f,c,b,n,w,k,v,d
e,x,y,e,t,n,f,c,b,n,w,n,v,d
e,x,f,e,t,n,f,c,b,n,w,n,v,d
e,f,y,e,t,n,f,c,b,n,w,k,v,d
e,f,f,n,t,n,f,c,b,w,w,n,v,d
e,x,y,g,t,n,f,c,b,p,w,n,v,d
e,x,y,g,t,n,f,c,b,p,w,n,y,d
e,x,f,g,t,n,f,c,b,n,w,n,v,d
e,x,f,e,t,n,f,c,b,w,w,n,v,d
e,x,f,n,t,n,f,c,b,w,w,k,y,d
e,f,f,n,f,n,f,w,b,n,w,k,s,g
e,x,f,e,t,n,f,c,b,w,w,n,y,d
e,x,y,g,t,n,f,c,b,n,w,n,y,d
e,x,y,n,t,n,f,c,b,u,w,k,v,d
e,x,f,g,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,n,w,n,y,d
e,f,f,n,t,n,f,c,b,u,w,k,v,d
e,x,y,g,t,n,f,c,b,u,w,k,y,d
e,f,f,g,t,n,f,c,b,p,w,n,v,d
e,x,f,e,t,n,f,c,b,u,w,k,v,d
e,f,f,n,t,n,f,c,b,n,w,k,v,d
e,x,y,g,t,n,f,c,b,p,w,n,y,d
e,x,y,n,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,w,w,k,v,d
e,x,f,e,t,n,f,c,b,u,w,k,y,d
e,x,f,n,t,n,f,c,b,u,w,n,v,d
e,f,f,n,t,n,f,c,b,n,w,k,y,d
e,x,y,g,t,n,f,c,b,n,w,k,v,d
e,x,f,e,t,n,f,c,b,w,w,n,y,d
e,f,f,n,t,n,f,c,b,w,w,n,v,d
e,f,f,n,t,n,f,c,b,n,w,n,y,d
e,x,y,e,t,n,f,c,b,u,w,k,y,d
e,x,f,g,t,n,f,c,b,u,w,k,y,d
e,x,f,g,t,n,f,c,b,u,w,k,v,d
p,x,f,p,f,c,f,w,n,u,w,k,v,d
e,x,y,n,t,n,f,c,b,p,w,n,y,d
e,x,f,e,t,n,f,c,b,p,w,n,v,d
e,f,s,n,f,n,f,w,b,p,w,n,s,g
e,x,y,g,t,n,f,c,b,p,w,k,y,d
e,x,y,g,t,n,f,c,b,u,w,k,y,d
e,x,f,n,t,n,f,c,b,u,w,k,y,d
e,f,f,g,t,n,f,c,b,n,w,n,y,d
e,x,f,g,t,n,f,c,b,w,w,n,v,d
e,x,y,n,t,n,f,c,b,w,w,k,y,d
e,x,f,e,t,n,f,c,b,w,w,n,y,d
e,x,f,n,t,n,f,c,b,u,w,n,v,d
e,f,f,g,t,n,f,c,b,n,w,n,v,d
e,f,f,n,t,n,f,c,b,w,w,n,y,d
e,x,y,g,t,n,f,c,b,w,w,n,v,d
e,x,y,e,t,n,f,c,b,u,w,n,y,d
e,x,y,g,t,n,f,c,b,p,w,k,v,d
e,f,f,g,t,n,f,c,b,p,w,k,y,d
e,x,f,e,t,n,f,c,b,u,w,n,y,d
p,x,s,p,f,c,f,w,n,u,w,k,s,d
e,f,y,n,t,n,f,c,b,w,w,k,v,d
e,x,y,e,t,n,f,c,b,w,w,k,v,d
e,x,y,g,t,n,f,c,b,u,w,k,y,d
e,x,y,g,t,n,f,c,b,n,w,k,v,d
e,x,f,g,t,n,f,c,b,n,w,k,y,d
e,x,f,e,t,n,f,c,b,n,w,n,y,d
e,x,y,n,t,n,f,c,b,u,w,n,y,d
e,x,y,g,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,u,w,k,v,d
e,x,y,n,t,n,f,c,b,p,w,k,v,d
e,x,y,g,t,n,f,c,b,w,w,n,v,d
e,x,y,n,t,n,f,c,b,u,w,n,y,d
e,x,f,e,t,n,f,c,b,p,w,k,y,d
e,x,f,e,t,n,f,c,b,p,w,n,y,d
e,x,y,g,t,n,f,c,b,w,w,n,y,d
e,f,f,g,t,n,f,c,b,n,w,k,y,d
e,f,f,e,t,n,f,c,b,w,w,n,y,d
e,f,f,g,t,n,f,c,b,p,w,n,y,d
e,x,y,e,t,n,f,c,b,p,w,n,y,d
